experiment,scheme,traffic_pattern,run_id,flow_id,source_tor,source_server,destination_tor,destination_server,path_type,size_bytes,received_bytes,start_time_s,completion_time_s,fct_s,completed
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,36,3,0,4,0,eps,1425600,1425600,0.00542,0.017350639,0.011930639,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,37,0,0,4,0,eps,1392000,1392000,0.00544,0.017050185,0.011610185,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,38,1,0,5,0,eps,1248000,1248000,0.00546,0.015217021,0.009757021,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,39,2,0,6,0,eps,1200000,1200000,0.00548,0.013624802,0.008144802,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,40,0,0,1,0,ocs,630000,630000,0.0091,0.013319292,0.004219292,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,41,1,0,2,0,eps,630000,630000,0.00912,0.016219744,0.007099744,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,42,4,0,5,0,eps,630000,630000,0.00914,0.016512522,0.007372522,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,43,5,0,6,0,eps,630000,630000,0.00916,0.01618938,0.00702938,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,44,2,0,3,0,ocs,630000,630000,0.00918,0.012057023,0.002877023,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,45,6,0,7,0,eps,630000,630000,0.0092,0.015232864,0.006032864,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,46,3,0,4,0,eps,792000,792000,0.00922,0.018858555,0.009638555,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,47,0,0,4,0,eps,348000,348000,0.00924,0.014863674,0.005623674,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,48,1,0,5,0,eps,312000,312000,0.00926,0.013798418,0.004538418,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,49,2,0,6,0,eps,300000,300000,0.00928,0.013060226,0.003780226,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,50,0,0,1,0,ocs,630000,630000,0.0093,0.013585557,0.004285557,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,51,1,0,2,0,eps,630000,630000,0.00932,0.016530215,0.007210215,true
phase15h-r6-cross-community-distractor-replay-fixed-ocs-seed1401-load0p5-D3-cand0029,fixed-ocs,cross-community-distractor-replay,1401,52,4,0,5,0,eps,630000,630000,0.00934,0.016808812,0.007468812,true
